student_id,gpa,math_grade,programming_grade,data_structures_grade,algorithms_grade,databases_grade,networks_grade,ai_grade,web_grade,interest,passed_courses,failed_courses,passed_count,failed_count,excellent_count,weak_count,math_passed,math_failed,programming_passed,programming_failed,data_structures_passed,data_structures_failed,algorithms_passed,algorithms_failed,databases_passed,databases_failed,networks_passed,networks_failed,ai_passed,ai_failed,web_passed,web_failed,recommended_track,extra_info
STU0436,2.95,90,75,,77,72,61,91,-999.0,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,AI/Machine Learning,MzRa
61,2.71,77,73,60,74,52,96,46,,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,1,4,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,Network Engineering,gTIai
STU0332#,2.93,72,94,79,65,,50,,110.0,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,3,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Web Development,INFO_6072
stu0032,3.02,71,87,86,78,83,58,59,78,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,2,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Software Engineering,INFO_8912
STU0746,2.87,61,  84  ,,61,,61,58,,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,403
STU0834,,79,84,81,,67,55,95,59,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,3,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,AI/Machine Learning,484
STU0220,2.85,78,95,82,69,51,64,60,74,undecidied,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence|Web Development,Databases,7,1,1,4,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,Network Engineering,307
STU0244,2.97,82,94,79,99,80,51,85,38,AI ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,XpxG
STU0610,3.05,68,88,88,76,76,59,55,93,Ai/ml,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,3,3,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Web Development,
STU0445,2.98,,72,74,80,  92  ,60,79,61,DATA SCIENCE,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Data Science,
STU0441,3.0,73,94,86,88,68,48,999.0,64,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,3,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,AI/Machine Learning,EUDnR
  STU0752  ,3.13,84,72,76,76,88,51,75,94,data  science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,5,0,2,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,Data Science,ACo
STU0279,3.03,85,81,76,83,78,56,83,56,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,INFO_8450
STU0260#,N/A,60,N/A,82,69,79,65,44,93,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,317
STU0660,3.0,65,93,83,78,92,63,64,77,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,
STU0488,,65,89,84,77,79,63,53,93,Sofware Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,INFO_1535
STU0846,2.98,90,44,,90,68,,91,57,AI/ML,Mathematics|Data Structures|Algorithms|Databases|Artificial Intelligence,Programming|Networks|Web Development,5,3,4,4,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,FlLxy
STU0043,3.25,82,70,95,97,99,51,100,54,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,4,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,75
STU0037,3.0,150.0,81,73,86,95,63,48,89,Web Develoment,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,
STU0900,2.96,86,80,83,78,59,64,81,,Netowrks,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence|Web Development,Databases,7,1,1,3,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,Network Engineering,INFO_7916
36,2.76,84,73,67,60,66,86,60,57,Networks ,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,8,8,1,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Network Engineering,hHwZ
238,3.15,94,,98,85,65,72,90,,network,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,,8,0,4,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Network Engineering,INFO_1565
  STU0847  ,2.76,,78,62,76,70,76,55,59,Neetworks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,0,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,Network Engineering,INFO_4546
STU0166,-0.5,84,,82,86,93,57,83,56,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,Data Science,liFOM
STU0748,2.92,63,82,70,68,92,63,51,94,web  development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,INFO_4383
STU0400,2.83,58,79,84,71,,55,51,84, software engineering ,Programming|Data Structures|Algorithms|Databases|Web Development,Mathematics|Networks|Artificial Intelligence,5,3,1,3,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Software Engineering,hprD
  STU0023  ,3.01,88,80,80,82,63,64,91,53,web  development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,AI/Machine Learning,421
STU0452,2.88,55,69,77,76,91,66,53,92,Networks,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,2,4,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,
STU0598,2.6,76,66,66,74,N/A,90,51,46,network,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,5,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,Network Engineering,
STU0681,2.7,59,69,64,69,62,90,52,60,Web Development,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,1,7,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,AYmg
STU0116,2.89,68,79,,58,84,63,54,84,Web Dev,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,0,4,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,Web Development,hlER
STU0470,  2.94  ,77,86,84,79,74,,83,58,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,210
STU 0084,2.97,56,83,88,84,81,61,55,77,SoftwareEngineering,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,1,3,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,
STU0450,3.18,85,76,81,,68,67,100,63,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,NA,8,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,AI/Machine Learning,
STU0051,2.98,66,91,80,56,89,60,50,85,Undecided,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,3,4,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,Web Development,
STU0801,2.88,59,85,91,76,79,63,56,82,Software Engineering,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,2,3,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,
STU0108,3.08,83,,85,76,82,52,79,65,Data Sceince,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,INFO_411
STU0438,2.86,60,82,75,59,82,64,60,,A.I/ML,Mathematics|Programming|Data Structures|Databases|Networks|Artificial Intelligence|Web Development,Algorithms,7,1,1,4,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,Web Development,INFO_9792
STU0228,2.84,,,ninety,74,83,,44,72,Software Engineering@2024,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,2,3,1,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,
STU0499,3.08,91,77,93,79,61,62,93,55,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,AI/Machine Learning,OGuis
STU0413,2.75,77,70,110.0,70,69,94,-5.0,54,Neetworks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,Network Engineering,LkPP
STU-0790,3.04,94,,81,94,66,57,80,58,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,INFO_9935
STU0608,2.86,71,81,81,61,82,73,52,80,Web Develoment,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,0,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,383
STU0607,2.92,62,,84,70,83,72,60,84,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,N/A,8,0,0,2,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,Web Development,INFO_6783
STU0688,3.14,85,92,80,82,,65,91,71,web developement,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,
STU0259,3.07,80,96,73,86.4,74,49,90,65,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,AI/Machine Learning,INFO_2344
STU0195,,91,95,71,86,66,51,81,91,ai ml,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,AI/Machine Learning,
STU0651,3.01,81,83,75,80,93,48,85,59,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,INFO_1125
STU0848,2.82,90,78,62,75,78,38,84,62,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,
STU-0518,2.96,91,83,,77,N/A,51,74,61,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,435
STU0324,3.24,84,  86  ,97,86,,51,74,,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,
STU0592,2.94,78,81,69,93,66,93,N/A,N/A,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,5,8,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Network Engineering,INFO_8516
STU0305,,77,84,,78,84,70,,88,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,,8,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,INFO_1543
STU0664#,,82,63,69,83,,84,61,56,NETWORKS,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,0,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Network Engineering,
STU0840,2.91,65,80,79,58,74,73,,93,Web Development,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,1,3,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,Web Development,
STU0379,,73,,90,76,79,,66,80,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,oatmdQ
STU0558,3.14,69,88,82,82,93,66,61,73,SoftwareEngineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,INFO_1674
STU0787,2.93,93,84,74,88,66,53,,47,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,158
405,3.16,,85,85,86,69.6,73,89,55,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,5,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,AI/Machine Learning,INFO_27
STU0247,3.02,64,89,72,74,89,68,55,92,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,
STU-0544,3.11,72,95,73,80,one hundred,67,58,67,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,INFO_7229
STU0027,3.1,76,84,,93,67,73,58,77,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,
STU0361,3.13,88,88,75,79,,52,99,52,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,
STU0606,2.97,80,79,68,87,82,49,82,56,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,Data Science,INFO_1611
STU0178,,77,85,74,85,78,N/A,88,999.0,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,tpsMRh
stu0230,,93,86,87,68,84,73,50,100,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,4,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,
STU-0060,2.83,86,,74,82,80,42,80,53 points,Dat Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,
STU0825,2.84,62,83,72,59,77,53,59,100,Data Science,Mathematics|Programming|Data Structures|Databases|Web Development,Algorithms|Networks|Artificial Intelligence,5,3,1,4,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,Web Development,INFO_2798
STU0761,3.02,69,90,76,ninety,79,52,67,72,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Software Engineering,-93
STU 0420,,,80,72,78,,,,,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,
STU0265,3.13,94,87,79,82,97,,74,62,networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,Data Science,INFO_9329
STU0030,2.77,61,85,-5.0,110.0,72,37,58,92,undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,4,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Web Development,INFO_1720
STU0736,3.12,88,77,78,N/A,,56,91,86,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,2,6,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,AI/Machine Learning,wLZKy
  STU0281  ,3.05,97,71,79,83,81,59,90,46,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,249
STU0424,2.79,67,74,61,70,71,94,61,,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,null,8,0,1,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,INFO_2365
STU0541,,,69,69,78,50,91,67,60,Web Development,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence|Web Development,Databases,7,1,1,5,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,Network Engineering,-70
stu0064,3.14,78,97,85,86,98,sixty,88,50,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,5,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,AI/Machine Learning,INFO_93
STU0800,2.81,83,79,74,77,,,93,64,Data Science,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence|Web Development,Databases|Networks,6,2,1,3,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,AI/Machine Learning,INFO_5119
STU0553,3.06a,74,83,81,79,76,69,64,88,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,6,7,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,AI/Machine Learning,mdVPOst
STU0851,3.14a,68,95,89,88,93,63,61,75%,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,4,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,Software Engineering,ifVjs
STU0183,2.73,70,77,67,76,59,89,56,57,Netwroks#,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,1,4,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,Network Engineering,196
STU0596,3.17,86,90,78,87,91,63,58,  76  ,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,4,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,xbo
STU0310,3.25,,80,80,88,82,58,200.0,63,DataScience,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,lkp
STU0585,2.77,53,78,71,88,91,51,70,55,Data Sceince,Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Mathematics|Networks|Web Development,5,3,2,3,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,114
STU0887,2.65,72,73,-999.0,70,59,79,47,58,Data Science,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,0,3,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,Network Engineering,256
STU0699,3.09,96,,72,89,79,63,90,61,ai/ml,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,AI/Machine Learning,
668,3.05,79,75,,76,87,65,95,60,undecidied,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Data Science,WAlpt
STU0136,,54,83,76,75,88,48,90,57,Networks,Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Mathematics|Networks|Web Development,5,3,2,3,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,DOqlxwF
STU0629,3.03,81,80,,85,,57,68,62, Data Science ,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,
STU0751,,63,88,86,seventy,83,65,63,80,DATA SCIENCE,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,158
STU0534,5.2,77,ninety,91,81,74,60,56,75,Sofware Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,2,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,zvCAC
STU0783,2.88,88,78,78,78,78,50,71,52,web developement#,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,2,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,472
stu0409,3.1,,89,86,87,67,63,,61,Undecideed,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,4,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,AI/Machine Learning,
STU0820,3.06,83,87,80,74,90,60,,55,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Data Science,
