student_id,gpa,math_grade,programming_grade,data_structures_grade,algorithms_grade,databases_grade,networks_grade,ai_grade,web_grade,interest,passed_courses,failed_courses,passed_count,failed_count,excellent_count,weak_count,math_passed,programming_passed,data_structures_passed,algorithms_passed,databases_passed,networks_passed,ai_passed,web_passed,math_failed,programming_failed,data_structures_failed,algorithms_failed,databases_failed,networks_failed,ai_failed,web_failed,recommended_track
STU0738,3.04,70,87,94,64,91,58,62,65,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,4,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Web Development
STU0223,2.94,64,81,79,66,86,57,63,96,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,7,1,2,4,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Web Development
STU0138,2.67,78,69,78,75,62,77,59,55,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,0,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0627,3.09,86,81,78,77,79,55,63,58,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0849,3.14,88,87,85,90,69,61,96,53,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,5,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0347,2.52,62,70,78,60,76,84,63,65,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks,None,8,0,0,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Network Engineering
STU0753,2.96,85,82,100,80,71,65,91,73,Undecided,Mathematics|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0447,2.96,66,85,75,77,87,60,57,54,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,2,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Web Development
STU0243,2.93,89,76,77,83,85,64,68,66,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Data Science
STU0893,2.96,94,86,72,82,78,62,82,57,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Data Science
STU0214,3.14,91,82,79,82,86,60,63,56,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Data Science
STU0742,2.98,77,98,74,68,76,61,74,65,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0821,3.04,67,82,84,82,85,70,50,91,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0436,2.95,90,75,78,77,72,61,91,65,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,None,8,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0061,2.71,77,73,60,74,52,96,46,65,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,6,2,1,4,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,Network Engineering
STU0746,2.87,61,84,78,61,76,61,58,65,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,0,5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0834,2.96,79,84,81,77,67,55,95,59,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0220,2.85,78,95,82,69,51,64,60,74,Undecided,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence|Web Development,Databases,7,1,1,4,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,Network Engineering
STU0244,2.97,82,94,79,99,80,51,85,38,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0610,3.05,68,88,88,76,76,59,55,93,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,3,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Web Development
STU0445,2.98,76,72,74,80,92,60,79,61,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Data Science
STU0441,3.0,73,94,86,88,68,48,63,64,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,4,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0752,3.13,84,72,76,76,88,51,75,94,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0279,3.03,85,81,76,83,78,56,83,56,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0260,2.96,60,82,82,69,79,65,44,93,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0660,3.0,65,93,83,78,92,63,64,77,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0488,2.96,65,89,84,77,79,63,53,93,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0846,2.98,90,44,78,90,68,64,91,57,AI/ML,Mathematics|Data Structures|Algorithms|Databases|Artificial Intelligence,Programming|Networks|Web Development,6,2,3,4,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,AI/Machine Learning
STU0043,3.25,82,70,95,97,99,51,100,54,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,4,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0900,2.96,86,80,83,78,59,64,81,65,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence|Web Development,Databases,7,1,1,3,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,Network Engineering
STU0036,2.76,84,73,67,60,66,86,60,57,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,1,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Network Engineering
STU0238,3.15,94,82,98,85,65,72,90,65,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Network Engineering
STU0847,2.76,76,78,62,76,70,76,55,59,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0166,0.5,84,82,82,86,93,57,83,56,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0748,2.92,63,82,70,68,92,63,51,94,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0400,2.83,58,79,84,71,76,55,51,84,Software Engineering,Programming|Data Structures|Algorithms|Databases|Web Development,Mathematics|Networks|Artificial Intelligence,5,3,0,3,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,Software Engineering
STU0023,3.01,88,80,80,82,63,64,91,53,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0598,2.6,76,66,66,74,76,90,51,46,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0681,2.7,59,69,64,69,62,90,52,60,Web Development,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,1,7,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,Web Development
STU0116,2.89,68,79,78,58,84,63,54,84,Web Development,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,0,4,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,Web Development
STU0470,2.94,77,86,84,79,74,64,83,58,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,7,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0084,2.97,56,83,88,84,81,61,55,77,Software Engineering,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,1,3,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,Software Engineering
STU0450,3.18,85,76,81,77,68,67,100,63,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0051,2.98,66,91,80,56,89,60,50,85,Undecided,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,3,4,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,Web Development
STU0801,2.88,59,85,91,76,79,63,56,82,Software Engineering,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,2,3,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,Software Engineering
STU0108,3.08,83,82,85,76,82,52,79,65,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0438,2.86,60,82,75,59,82,64,60,65,AI/ML,Mathematics|Programming|Data Structures|Databases|Networks|Artificial Intelligence|Web Development,Algorithms,7,1,0,5,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,Web Development
STU0228,2.84,76,82,90,74,83,64,44,72,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0499,3.08,91,77,93,79,61,62,93,55,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0413,2.75,77,70,78,70,69,94,63,54,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,7,1,1,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Network Engineering
STU0790,3.04,94,82,81,94,66,57,80,58,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0608,2.86,71,81,81,61,82,73,52,80,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,0,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0607,2.92,62,82,84,70,83,72,60,84,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0688,3.14,85,92,80,82,76,65,91,71,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0259,3.07,80,96,73,86,74,49,90,65,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0195,2.96,91,95,71,86,66,51,81,91,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0651,3.01,81,83,75,80,93,48,85,59,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0848,2.82,90,78,62,75,78,38,84,62,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,3,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0518,2.96,91,83,78,77,76,51,74,61,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0324,3.24,84,86,97,86,76,51,74,65,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0592,2.94,78,81,69,93,66,93,63,65,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,None,8,0,2,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Network Engineering
STU0305,2.96,77,84,78,78,84,70,63,88,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0664,2.96,82,63,69,83,76,84,61,56,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Network Engineering
STU0840,2.91,65,80,79,58,74,73,63,93,Web Development,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,7,1,1,3,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,Web Development
STU0379,2.96,73,82,90,76,79,64,66,80,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0787,2.93,93,84,74,88,66,53,63,47,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,4,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0405,3.16,76,85,85,86,70,73,89,55,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0247,3.02,64,89,72,74,89,68,55,92,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0027,3.1,76,84,78,93,67,73,58,77,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0361,3.13,88,88,75,79,76,52,99,52,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0606,2.97,80,79,68,87,82,49,82,56,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0178,2.96,77,85,74,85,78,64,88,65,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0230,2.96,93,86,87,68,84,73,50,100,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,4,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0060,2.83,86,82,74,82,80,42,80,53,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0825,2.84,62,83,72,59,77,53,59,100,Data Science,Mathematics|Programming|Data Structures|Databases|Web Development,Algorithms|Networks|Artificial Intelligence,5,3,1,4,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,Web Development
STU0761,3.02,69,90,76,90,79,52,67,72,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Software Engineering
STU0420,2.96,76,80,72,78,76,64,63,65,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,None,8,0,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Data Science
STU0265,3.13,94,87,79,82,97,64,74,62,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,None,8,0,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Data Science
STU0030,2.77,61,85,78,77,72,37,58,92,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Web Development
STU0736,3.12,88,77,78,77,76,56,91,86,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0281,3.05,97,71,79,83,81,59,90,46,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0424,2.79,67,74,61,70,71,94,61,65,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0541,2.96,76,69,69,78,50,91,67,60,Web Development,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence|Web Development,Databases,7,1,1,5,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,Network Engineering
STU0064,3.14,78,97,85,86,98,60,88,50,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,5,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0553,3.06,74,83,81,79,76,69,64,88,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0851,3.14,68,95,89,88,93,63,61,75,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,4,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0183,2.73,70,77,67,76,59,89,56,57,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,1,4,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,Network Engineering
STU0596,3.17,86,90,78,87,91,63,58,76,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,4,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0310,3.25,76,80,80,88,82,58,63,63,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,3,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0585,2.77,53,78,71,88,91,51,70,55,Data Science,Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Mathematics|Networks|Web Development,5,3,2,3,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,Data Science
STU0887,2.65,72,73,78,70,59,79,47,58,Data Science,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,0,3,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,Network Engineering
STU0699,3.09,96,82,72,89,79,63,90,61,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0668,3.05,79,75,78,76,87,65,95,60,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Data Science
STU0136,2.96,54,83,76,75,88,48,90,57,Networks,Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Mathematics|Networks|Web Development,5,3,2,3,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,Data Science
STU0629,3.03,81,80,78,85,76,57,68,62,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,3,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
